area,msoa,lad_code,region_code,region
E00079415,E02003274,E06000032,E12000006,East of England
E00079416,E02003267,E06000032,E12000006,East of England
E00079417,E02003267,E06000032,E12000006,East of England
E00079418,E02003267,E06000032,E12000006,East of England
E00079419,E02003267,E06000032,E12000006,East of England
E00079420,E02003267,E06000032,E12000006,East of England
E00079421,E02003267,E06000032,E12000006,East of England
E00079422,E02003258,E06000032,E12000006,East of England
E00079423,E02003258,E06000032,E12000006,East of England
E00079424,E02003258,E06000032,E12000006,East of England
E00079425,E02003258,E06000032,E12000006,East of England
E00079426,E02003258,E06000032,E12000006,East of England
E00079427,E02003258,E06000032,E12000006,East of England
E00079428,E02003258,E06000032,E12000006,East of England
E00079429,E02003258,E06000032,E12000006,East of England
E00079430,E02003258,E06000032,E12000006,East of England
E00079431,E02003258,E06000032,E12000006,East of England
E00079432,E02003258,E06000032,E12000006,East of England
E00079433,E02003258,E06000032,E12000006,East of England
E00079434,E02003258,E06000032,E12000006,East of England
E00079435,E02003258,E06000032,E12000006,East of England
E00079436,E02003258,E06000032,E12000006,East of England
E00079437,E02003258,E06000032,E12000006,East of England
E00079438,E02003258,E06000032,E12000006,East of England
E00079439,E02003258,E06000032,E12000006,East of England
E00079440,E02003258,E06000032,E12000006,East of England
E00079441,E02003258,E06000032,E12000006,East of England
E00079442,E02003258,E06000032,E12000006,East of England
E00079443,E02003258,E06000032,E12000006,East of England
E00079444,E02003258,E06000032,E12000006,East of England
E00079445,E02003258,E06000032,E12000006,East of England
E00079446,E02003268,E06000032,E12000006,East of England
E00079447,E02003268,E06000032,E12000006,East of England
