msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02006197,0,1,7,3,0,3,7,16
E02006198,0,141,103,18,4,4,9,2
E02006199,1,2,8,0,2,7,22,17
E02006200,0,0,0,0,0,0,0,0
E02006201,0,0,0,0,0,0,0,0
E02006202,8,0,2,3,3,0,5,1
E02006203,1,0,0,0,3,0,0,0
E02006204,27,2,0,2,6,4,3,7
E02006205,0,0,0,4,10,4,6,0
E02006206,0,0,0,0,0,7,5,9
E02006207,7,0,1,3,3,1,5,2
E02006208,0,0,0,0,2,6,7,7
E02006209,0,1,3,4,3,8,11,13
E02006210,0,2,0,0,1,0,0,0
E02006211,2,0,0,0,0,2,4,3
E02006212,4,56,0,0,0,2,8,10
E02006213,0,1,2,3,7,1,0,0
E02006214,0,0,0,1,6,8,13,7
E02006215,0,0,1,3,4,3,1,0
E02006216,0,0,0,0,0,0,4,6
E02006217,0,0,0,0,1,7,12,20
E02006218,0,0,5,2,12,2,0,0
E02006219,0,10,0,1,0,0,0,0
E02006220,0,0,0,0,0,0,0,0
E02006221,0,0,0,0,0,0,0,0
E02006222,0,0,0,2,0,2,11,7
E02006223,0,0,0,0,0,0,0,1
E02006224,3,0,0,0,0,0,0,0
E02006225,0,0,0,0,0,1,0,0
E02006226,0,0,0,0,0,0,3,2
E02006468,0,0,0,4,4,3,6,11
E02006469,0,0,0,1,1,0,0,1
E02006470,0,0,1,4,11,5,9,16
E02006471,2,1,0,1,0,0,0,0
E02006472,0,0,0,0,5,7,14,10
E02006473,0,0,0,0,6,10,17,19
E02006474,5,1,3,3,5,12,24,11
E02006475,0,0,0,0,0,0,0,0
E02006476,0,0,0,0,0,0,13,8
E02006477,0,0,2,2,7,5,6,8
E02006478,0,0,0,0,0,0,0,0
E02006479,0,0,5,6,6,3,1,3
E02006480,0,0,0,0,0,0,0,0
E02006481,0,0,1,5,4,3,0,0
E02006482,0,0,0,1,1,2,9,2
E02006483,0,0,2,7,7,6,8,8
E02006484,0,0,0,1,1,1,2,9
E02006485,0,0,0,1,1,0,0,0
E02006486,0,0,0,0,0,0,2,0
E02006487,0,0,0,0,1,5,12,6
E02006488,0,0,0,0,2,2,0,0
E02006489,0,0,0,0,0,0,0,0
E02006490,0,1,0,1,3,0,3,5
E02006493,0,0,0,0,0,0,0,0
E02006494,0,0,0,0,7,2,9,10
E02006495,0,0,0,0,7,6,4,2
E02006496,0,3,0,0,0,7,2,3
E02006497,0,0,0,1,8,0,0,4
E02006498,0,0,0,1,0,0,0,0
