msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02004499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004502,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5
E02004503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02004504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004505,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,7
E02004506,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,3,9
E02004507,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
E02004508,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
E02004512,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,8,16
E02004513,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15
E02004514,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004515,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02004516,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,5
E02004517,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
E02004518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E02004519,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
E02004520,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
E02004521,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02004522,0,3,1,0,0,0,0,0,0,0,0,24,0,0,0,0,28
E02004523,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
E02004524,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02004525,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004526,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02004527,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,1,7
E02004528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E02004529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
E02004530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02004532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004534,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
E02004535,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
E02004536,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004538,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02004539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004541,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
E02004542,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,7
