msoa,centroid_easting,centroid_northing,station,station_easting,station_northing,postcode,station_postcode_distance,distance_to_msoa_centroid
E02006794,533770.0758,191256.842800001,Tottenham Hale Underground,534479.0,189477.0,N17 9NA,1.0142531915172605e-06,1.9144133970978523
E02000965,525518.0418,182392.9167,Maida Vale,525941.75,182772.75,W9  1JS,7.094082060794491e-06,0.5679558027987388
E02000271,520988.6948,179430.410800001,Turnham Green,521242.0,178812.5,W4  1LS,4.832006351527881e-06,0.6673437375444812
E02001878,409635.051,287689.2325,Bull Street (Midland Metro ),407139.0,287110.0,B4  6AD,5.985949461506292e-06,2.5553815274238167
E02000041,519742.4339,191941.710999999,Edgware,519509.25,191938.25,HA8 7AW,4.493813067112639e-06,0.23251451204359028
E02000691,525383.4268,171112.225,Wimbledon Tram ,524823.5,170650.0,SW197NH,4.893071761114177e-06,0.7246204923584462
E02000674,538916.2621,173268.481899999,Lewisham,538121.0,175855.75,SE135FS,7.481100338382185e-06,2.7050841660782567
E02000764,540266.3847,188981.7015,Snaresbrook,540164.875,188827.125,E11 1QE,6.210866350578785e-06,0.18468738972337922
E02006784,538992.9842,171259.6241,Beckenham Junction Tram ,537372.5,169808.0,BR3 1HL,6.145412565856651e-06,2.171380424404544
E02000973,525367.0035,181318.206800001,Royal Oak,525766.0,181576.0,W2  6ET,1.3071533402762688e-05,0.473947167464486
E02000110,522738.2423,185250.9169,Dollis Hill,522191.5,185145.75,NW2 5BR,8.455970502084449e-06,0.5551421954989274
E02000841,526314.5904,166460.308700001,Mitcham Tram ,527284.0,168097.0,CR4 4BG,1.020286280666016e-05,1.900128206540455
E02000480,550479.6027,187949.324200001,Dagenham East,550296.5,185030.5,RM108AA,3.1477086502440736e-06,2.9230878439039736
E02000776,543970.9577,187218.762800001,Gants Hill,543275.9,188442.85,IG2 6UD,2.2628983676719746e-06,1.4062056477445637
E02001869,408774.4097,288585.2445,Bull Street (Midland Metro ),407139.0,287110.0,B4  6AD,5.985949461506292e-06,2.198642753489395
E02006896,407097.3452,286161.2896,Corporation Street (Midland Metro ),407008.0,286816.5,B2  4PS,3.304993002689657e-06,0.6610049557808511
E02000208,531791.921,167114.622199999,West Croydon Tram ,532209.0,166143.5,CR9 2NZ,7.247392492528249e-06,1.0561076257278623
E02000216,533511.6337,165351.2598,Lebanon Road Tram ,533383.0,165756.0,CR0 6SF,6.289267585216076e-06,0.42443760566310956
E02000147,539158.7474,167989.673900001,Beckenham Junction Tram ,537372.5,169808.0,BR3 1HL,6.145412565856651e-06,2.5447772330266454
E02000694,526054.234,170524.0338,South Wimbledon,525808.5,170024.5,SW193DB,3.882547374045205e-06,0.5561829519750257
E02001900,406559.663,284964.4385,Five Ways (Midland Metro ),405850.0,286314.0,B15 1DA,4.93258740523736e-06,1.5234054372429315
E02000865,535033.2959,183252.125700001,Bethnal Green,534989.0,182726.25,E2  0ET,4.876935425999679e-06,0.5274978468457244
E02000513,511268.1147,182281.812200001,Northolt,513232.0,184519.0,UB5 4AA,1.0143584951269727e-06,2.9722919027409973
E02000707,530081.2096,168244.529100001,Beddington Lane Tram ,529379.5,167210.0,CR0 4TF,1.5245423744997925e-05,1.2484726156553432
E02000790,516647.3279,174527.8474,Richmond Underground,518100.0,175175.0,TW9 2NB,3.919851367224239e-06,1.5862049087136818
E02000812,532951.0895,179355.430199999,Borough,532456.75,179728.0,SE1 1JD,1.8588893424162542e-06,0.6177742790597098
E02000367,535012.5023,183996.1745,Bethnal Green,534989.0,182726.25,E2  0ET,4.876935425999679e-06,1.2695968173785044
E02006854,537203.6417,179923.162599999,Heron s,537426.0,180115.5,E14 4DF,4.122255753601383e-06,0.29341818197503244
E02000720,541105.0756,185153.972899999,Upton Park,541256.6666666667,183789.6666666667,E13 9AT,5.404489797666477e-06,1.372065152319048
E02000119,520639.1335,183849.952400001,Harlesden Underground,520925.0,183372.0,NW108PU,5.115517794479961e-06,0.5563555128479081
E02000394,526122.5183,176388.7346,Fulham Broadway,525411.5,177225.0,SW6 1DJ,1.9124783126981347e-06,1.0961210103385335
E02000830,533214.2439,176313.9812,Brixton,531050.5,175425.0,SW9 8HE,4.5967411332692764e-06,2.3329773085109484
E02000900,536879.6717,192178.697699999,Blackhorse Road Underground,535805.0,189380.0,E17 6JL,3.3488880568965913e-06,2.9954774179949597
E02000774,545626.8722,187574.789100001,Newbury Park,544948.5,188378.5,IG2 7RN,3.897607390811682e-07,1.0501837095711337
E02001914,407074.367,283883.105599999,Five Ways (Midland Metro ),405850.0,286314.0,B15 1DA,4.93258740523736e-06,2.71947785810523
E02006795,512636.5352,187029.2313,Rayners Lane,512988.0,187499.5,HA5 5EG,2.0322142565334307e-06,0.5863029967874258
E02000566,531442.8712,185091.3299,Highbury & Islington Underground,531615.0,184755.0,N5  1RE,2.3780560958452963e-06,0.3774774095710634
E02000868,534480.9846,183041.4472,Bethnal Green,534989.0,182726.25,E2  0ET,4.876935425999679e-06,0.5965163681710304
E02006955,519067.9758,185873.4712,Wembley Park,519364.8333333334,186319.8333333333,HA9 9AA,3.942245411965911e-06,0.5354025964722329
E02000098,518785.2218,187533.7985,Preston Road,518259.5,187266.5,HA3 0PT,4.003174176712526e-06,0.5883044544210038
E02000459,514204.4867,186806.9791,South Harrow,514284.75,186396.0,HA2 8HW,4.678876410004455e-06,0.4185588084046172
E02000120,524921.8102,183891.3169,Kilburn Park,525365.5,183335.5,NW6 5AD,1.5717500930931523e-06,0.7102367602135297
E02000594,527659.5309,178026.0074,Sloane Square,528085.75,178650.25,SW1W8BB,1.6556338399324665e-06,0.7549019196664098
E02000542,512879.9981,175588.265900001,Hounslow Central,513533.0,175962.5,TW3 4DQ,6.6708310601076115e-06,0.7508622271359103
E02000580,524665.7873,181331.437799999,Ladbroke Grove,524281.0,181353.0,W10 6HJ,9.436841237800883e-07,0.3842452716043582
E02000495,509814.2979,190810.6394,Northwood Hills,510256.5,190290.5,HA6 1NQ,3.5305484479356017e-06,0.6817556264214308
E02000240,513023.096,184839.2728,Northolt,513232.0,184519.0,UB5 4AA,1.0143584951269727e-06,0.38196745109971886
E02000843,528122.225,165988.398399999,Mitcham Junction,528240.0,167583.0,CR4 4HN,1.033688235881669e-05,1.598302153228792
E02000529,512823.6254,177916.2445,Hounslow West,512188.0,176156.5,TW3 3DJ,9.29845423201724e-06,1.8697397494555419
E02000754,541370.2317,191912.002699999,Woodford,540952.0,191776.75,IG8 7QE,4.467379043222655e-06,0.4383076577010599
E02000168,528945.1753,185707.346799999,Tufnell Park,529163.0,185855.25,N19 5AA,8.608316782487575e-06,0.26270105223063345
E02005168,558122.5539,140413.578600001,Tunbridge Wells West (Spa Valleyway),557790.0,138458.5,TN4 8HL,1.0753474437173328e-05,1.9820872501319142
E02000200,533643.6408,168691.216800001,Harrington Road Tram ,535012.5,168516.0,SE254NF,9.527225512985492e-06,1.3759526738089902
E02004191,280437.9036,60296.9355999995,Totnes (South Devonway),280373.0,61264.0,TQ9 5JE,4.03554787273432e-05,0.9690372294233088
E02000642,531958.3528,173306.6165,Brixton,531050.5,175425.0,SW9 8HE,4.5967411332692764e-06,2.302980791335469
E02000132,537201.8213,170208.4321,Beckenham Junction Tram ,537372.5,169808.0,BR3 1HL,6.145412565856651e-06,0.43495756157403853
E02006994,542923.7114,179039.630899999,Woolwich Arsenal DLR,543732.0,178850.66666666666,SE186EU,4.190501308646207e-06,0.8276921543419475
E02000878,533949.7569,181745.884199999,Aldgate East,533896.6666666667,181347.5,E1  7PQ,3.012429025217714e-06,0.4017121682668904
E02000872,534065.4094,182468.6401,Whitechapel Underground,534700.0,181850.0,E1  1AH,7.841116529546193e-06,0.8847471370099376
E02000713,523942.1534,166790.550799999,Morden,525676.0,168557.25,SM4 5AZ,3.1242104036859157e-06,2.4711254177933806
E02000358,533502.8986,185682.204,Highbury & Islington Underground,531615.0,184755.0,N5  1RE,2.3780560958452963e-06,2.0979062245380153
E02000951,528111.8649,172594.494100001,Tooting Bec,528019.5,172344.375,SW178BX,3.5523431248365467e-06,0.2664308561206588
E02000905,537339.5227,190124.8894,Walthamstow Central Underground,537290.0,188980.0,E17 7LS,1.365659982428203e-06,1.1454398342950247
E02000835,535485.8897,174984.5876,Elverson Road,537866.0,176304.0,SE8 4LA,1.0696856078901231e-05,2.7146327312912524
E02001865,404622.429,289655.693399999,Winson Green  (Midland Metro ),404244.0,288971.5,B18 4QH,1.6780522912238102e-05,0.7811319138406486
E02000392,524878.3543,176814.0493,Parsons Green,525029.25,176687.25,SW6 4DD,7.565482327436909e-06,0.19673407814611824
E02000484,552294.6512,187050.039999999,Elm Park,552560.0,185730.5,RM124RW,8.60592020139711e-06,1.3451987295282983
E02000229,538833.6547,161777.0177,New Addington Tram ,538192.0,162249.5,CR0 0DE,6.867250288613805e-06,0.7952234275446997
E02000808,532207.4973,179901.653200001,Borough,532456.75,179728.0,SE1 1JD,1.8588893424162542e-06,0.3031428400211081
E02000096,517653.2919,188249.8106,Kenton Underground,516715.0,188330.0,HA3 0EU,6.110151538816674e-06,0.9389423765975227
E02000259,515427.071,180938.753900001,Boston Manor,516394.5,178752.5,TW8 9LQ,9.528845951615699e-07,2.3889601803660763
E02000179,527353.3492,184430.160599999,Belsize Park,527358.0,185092.5,NW3 2AJ,5.140841110727489e-06,0.662087834300366
E02000037,519101.0991,192885.0219,Edgware,519509.25,191938.25,HA8 7AW,4.493813067112639e-06,1.0302265221658362
E02000586,526093.2871,179340.054300001,Gloucester Road,526258.0,178837.5,SW7 4SZ,8.222295880185717e-06,0.5285384834599148
E02000172,528427.1512,185066.9157,Kentish Town Underground,529010.0,185129.0,NW5 2AA,4.74482283090349e-06,0.5843947983764299
E02000209,530674.6111,166998.375800001,Therapia Lane Tram ,530298.3333333334,166832.33333333334,CR0 3DD,1.632282062488653e-05,0.41020617550218486
E02000407,533507.9967,190253.189300001,Tottenham Hale Underground,534479.0,189477.0,N17 9NA,1.0142531915172605e-06,1.2406902058490978
E02000379,521681.7443,179538.4224,Stamford Brook,521874.0,178792.0,W6  0XS,7.674502449368737e-06,0.7703918252213796
E02001863,407815.7288,289902.000299999,St Paul's (Midland Metro ),406621.0,287642.5,B19 3JT,8.512881004571612e-06,2.553586145105223
E02000415,531960.2782,189585.8868,Turnpike Lane,531506.5,189650.25,N15 3NX,4.841670095241434e-06,0.4569703569703996
E02000552,509852.6542,172125.4899,Heathrow Terminal 4,508110.5,174470.5,TW6 3YD,7.942974518894893e-06,2.917808045220666
E02000570,531206.0384,184191.6756,Highbury & Islington Underground,531615.0,184755.0,N5  1RE,2.3780560958452963e-06,0.6951637127442272
E02001860,404119.578,290460.986400001,Handsworth Booth St (Midland Metro ),403343.0,289341.5,B66 2PQ,1.3208387076175812e-05,1.3608660063507656
E02000020,545499.7231,183445.820900001,Upney,545845.0,184262.5,IG119LS,7.560133103708628e-07,0.8858618557818736
E02000177,528172.7848,184659.155999999,Chalk Farm,528146.0,184408.5,NW3 2BP,5.35588181632602e-06,0.25196993067630774
E02000740,539633.6448,182650.439200001,West Ham DLR,539165.5,182916.0,E15 3BN,6.0381836544878e-06,0.5369605347927795
E02000360,534359.6281,185332.107799999,Bethnal Green,534989.0,182726.25,E2  0ET,4.876935425999679e-06,2.6793440912914783
E02000451,513163.1189,188811.8443,North Harrow,513565.5,188603.5,HA2 7SP,6.305900026903717e-07,0.45204896218414914
E02000169,525777.4254,185697.3193,Hampstead,526379.5,185770.75,NW3 1DL,4.590888934672171e-06,0.6047329672997718
E02000054,522565.4272,189644.104800001,Hendon Central,522962.5,188632.0,NW4 3AB,3.795079894510976e-07,1.086449173418921
E02000452,515309.7182,188821.600400001,Harrow & Wealdstone Underground,515420.0,189470.0,HA3 5BQ,6.818417636043392e-06,0.657404213021193
E02000015,549929.7994,184480.6752,Dagenham East,550296.5,185030.5,RM108AA,3.1477086502440736e-06,0.6599989856466683
E02000409,532795.3045,190161.251599999,Turnpike Lane,531506.5,189650.25,N15 3NX,4.841670095241434e-06,1.3826547637308735
E02003166,287281.2071,60932.9199999999,Paignton (Paignton and Dartmouthway),288958.5,60601.0,TQ4 5EF,6.8093058504466684e-06,1.7050150619241748
E02000171,527715.6338,185389.401900001,Belsize Park,527358.0,185092.5,NW3 2AJ,5.140841110727489e-06,0.4638831358235423
E02000372,522376.7228,181254.5667,East Acton,521706.5,181197.5,W12 0BP,1.330040892544797e-05,0.6706483870691038
E02000757,540156.9379,190683.7545,South Woodford,540538.25,190072.25,E18 1AG,6.28374788542896e-06,0.7198471558555667
E02006968,518438.5038,181381.614399999,North Ealing,518815.0,181232.5,W5  3AF,1.6744302239026926e-06,0.4039066438616475
E02000893,538469.1436,178875.145500001,Island Gardens,538257.5,178418.0,E14 3FA,8.801003323088835e-06,0.5032861892582279
E02000384,523144.3844,178490.412599999,Hammersmith (H&C and Circle Lines),523371.5,178590.25,W6  9DL,7.605301127857049e-06,0.2474437603353796
E02000414,533161.6799,189771.877699999,Seven Sisters,533630.5,188914.1,N15 5BT,8.032713870802642e-06,0.9765893053806248
E02000711,525940.8452,167996.8891,Morden,525676.0,168557.25,SM4 5AZ,3.1242104036859157e-06,0.6193004017308942
E02000556,530587.0674,186896.5691,Finsbury Park,531317.625,186749.375,N4  3FU,9.130969998872032e-06,0.7430895667140572
E02000961,525976.3276,183183.170600001,Maida Vale,525941.75,182772.75,W9  1JS,7.094082060794491e-06,0.41169938290470276
E02000745,541668.1073,181686.193399999,Prince Regent,541253.75,180890.75,E16 2RW,1.354184361403641e-05,0.8959472560008532
E02000370,532506.4684,183155.359200001,Old Street Underground,532753.0,182505.0,EC1Y1BE,4.087855020141363e-06,0.6950321497504315
E02000896,538807.3486,194293.479499999,Buckhurst Hill Underground,541763.5,193886.5,IG9 5ER,5.505943371185265e-06,2.975149357982776
E02000401,532393.9103,191136.5438,Wood Green,531010.5,190419.0,N22 5JR,4.033835712247264e-06,1.5544977085908003
E02000206,532890.6235,167594.2338,West Croydon Tram ,532209.0,166143.5,CR9 2NZ,7.247392492528249e-06,1.601415383784497
E02000402,532984.6803,191086.647399999,Turnpike Lane,531506.5,189650.25,N15 3NX,4.841670095241434e-06,2.0573656685872215
E02000197,530467.8812,169220.975500001,Beddington Lane Tram ,529379.5,167210.0,CR0 4TF,1.5245423744997925e-05,2.2842506537511627
E02000624,531173.5271,176863.1041,Oval,531160.0,177579.75,SE115TW,8.644753936066839e-06,0.7164852531068345
E02000428,532917.6338,188224.035800001,Seven Sisters,533630.5,188914.1,N15 5BT,8.032713870802642e-06,0.9903339549066893
E02000373,522698.4304,180786.939200001,White City,523304.5,180720.0,W12 0UG,3.361413345232399e-06,0.6079634336533074
E02000504,507552.4302,186217.885600001,Ickenham,508098.5,185942.0,UB108PT,2.178827822951511e-05,0.6103540458854924
E02000479,551973.6064,188109.741800001,Elm Park,552560.0,185730.5,RM124RW,8.60592020139711e-06,2.4489586447938825
E02000925,527652.9712,176532.320900001,Battersea Power Underground,529103.0,177289.5,SW8 4BF,1.4176921637781334e-06,1.6317402539482053
E02000099,517872.6313,186931.294199999,Preston Road,518259.5,187266.5,HA3 0PT,4.003174176712526e-06,0.5109065258292109
E02006927,540861.5635,175165.535399999,Lewisham,538121.0,175855.75,SE135FS,7.481100338382185e-06,2.81810661093687
E02000482,556620.2597,187301.8466,Upminster Underground,556130.0,186865.0,RM142FF,3.2083555531703846e-06,0.6553166526956611
E02006969,517977.6248,180647.850400001,Ealing Broadway Underground,517958.0,180933.0,W5  2NU,9.85656825800457e-07,0.28571746627340017
E02006792,520175.2819,178424.1876,Chiswick Park,520345.1666666666,178703.0,W4  5NF,2.4090598506619272e-06,0.3261230430039732
E02000561,529703.0307,185995.768200001,Tufnell Park,529163.0,185855.25,N19 5AA,8.608316782487575e-06,0.5564096949394618
E02000576,532314.5326,182497.184,Old Street Underground,532753.0,182505.0,EC1Y1BE,4.087855020141363e-06,0.4372147396155557
E02000574,530957.3232,183033.4768,Angel,531467.0,183206.75,EC1V1NS,5.03660847892147e-06,0.5368279105615577
E02000836,533745.3157,174658.264599999,Brixton,531050.5,175425.0,SW9 8HE,4.5967411332692764e-06,2.7939855101092244
E02000490,552231.2751,184240.3715,Elm Park,552560.0,185730.5,RM124RW,8.60592020139711e-06,1.5249762734130203
E02000385,524320.0323,178165.4893,Barons Court,524128.5,178334.5,W14 9EA,8.046985539645604e-07,0.25498392833578626
E02000182,526629.391,184160.943600001,Swiss Cottage,526657.8,184320.1,NW3 6JA,9.455941316197048e-06,0.16159069035757007
E02000302,532033.0429,193393.0254,Southgate,529666.75,194277.5,N14 5BH,8.17817311868595e-06,2.519488565686758
E02000743,539869.0187,182074.736400001,Star Lane,539142.25,182113.75,E16 4BL,7.048492977622457e-06,0.7256161543924959
E02000913,538446.9019,188020.330499999,Leytonstone,539264.75,187398.0,E11 4RE,7.658039425590305e-06,1.025628346162311
E02000546,512689.5616,174856.617000001,Hounslow Central,513533.0,175962.5,TW3 4DQ,6.6708310601076115e-06,1.3889227682987426
E02006987,532579.7992,165457.178099999,George Street Tram ,532430.0,165595.0,CR0 1LA,3.828207849516002e-06,0.20320137841791303
E02000116,522312.8682,184719.053400001,Dollis Hill,522191.5,185145.75,NW2 5BR,8.455970502084449e-06,0.4433780572373837
E02000915,539092.9156,187725.8862,Leytonstone,539264.75,187398.0,E11 4RE,7.658039425590305e-06,0.3698342489017512
E02004832,458564.9644,131962.6141,Alresford (Mid Hantsway),458861.5,132441.0,SO249JW,5.8820973881223304e-06,0.5623153201734427
E02001886,403074.1264,286795.1095,Edgbaston Village (Midland Metro ),405290.0,286010.0,B16 8PD,3.0031303884497417e-06,2.344795290907943
E02000453,514311.3199,188620.793400001,West Harrow,514203.5,188063.0,HA1 4DY,5.846977195032792e-06,0.5678427910610268
E02000445,515717.582,189811.407199999,Harrow & Wealdstone Underground,515420.0,189470.0,HA3 5BQ,6.818417636043392e-06,0.4521921060346363
E02000677,538180.9417,172906.3495,Lewisham,538121.0,175855.75,SE135FS,7.481100338382185e-06,2.9487686940423363
E02004230,259190.8504,95268.8222000003,Okehampton (Dartmoorway),259210.0,94430.0,EX201EJ,7.329772312253628e-07,0.8387773885554531
E02000427,531662.2281,188279.685699999,Manor House,532051.1428571428,187482.64285714284,N4  1BZ,9.150657595129307e-06,0.8860972402171166
E02000123,521742.4629,183417.3739,Willesden Junction Underground,521879.0,182944.0,NW104UY,1.1454597484971184e-05,0.4924004692058354
E02000869,533821.3167,182830.1897,Old Street Underground,532753.0,182505.0,EC1Y1BE,4.087855020141363e-06,1.1135489572084818
E02005111,615689.244,134486.5162,Hythe (RHDR),615317.5,134703.0,CT216LD,1.3154853906282607e-06,0.4290782911577509
E02000268,518012.0707,179773.791999999,South Ealing,517599.5,179386.5,W5  4QB,5.906516914384732e-06,0.56484724059897
E02000665,539205.5833,174902.4143,Lewisham,538121.0,175855.75,SE135FS,7.481100338382185e-06,1.4413782785003708
E02000977,530004.5875,180755.337300001,Leicester Square,529981.5,180830.375,WC2H0AW,3.1677621284688944e-06,0.0784626298461706
E02001910,407765.5073,284256.058900001,Corporation Street (Midland Metro ),407008.0,286816.5,B2  4PS,3.304993002689657e-06,2.6686517326909387
W02000099,322733.7675,307863.542199999,Welshpool Raven Square (W&LLR),321668.0,307489.0,SY217LS,3.377336952655321e-05,1.1266797252560992
E02000438,513355.8229,191110.2521,Pinner,512251.25,189438.5,HA5 5NF,6.599088789677518e-06,2.0012839325936453
E02000693,526897.9672,170595.3804,Colliers Wood,526785.75,170368.0,SW192NX,1.0062004610167679e-05,0.25332484732089844
