area,household residents,communal residents,msoa
E00079745,350,0,E02003258
E00079746,396,1,E02003273
E00079747,402,0,E02003269
E00079748,326,0,E02003273
E00079749,320,0,E02003273
E00079750,376,0,E02003273
E00079751,457,0,E02003269
E00079752,291,0,E02003269
E00079753,349,0,E02003269
E00079754,348,0,E02003269
E00079755,293,0,E02003269
E00079756,365,0,E02003269
E00079757,336,0,E02003269
E00079758,276,0,E02003269
E00079759,437,0,E02003269
E00079760,354,0,E02003269
E00079761,272,0,E02003269
E00079762,419,0,E02003269
E00079763,316,0,E02003269
E00079764,367,0,E02003273
E00079765,361,0,E02003269
E00079766,383,0,E02003269
E00079767,379,0,E02003273
E00079768,393,0,E02003269
E00079769,363,0,E02003269
E00079770,454,2,E02003269
E00079771,477,0,E02003273
E00079772,414,0,E02003269
E00079773,351,0,E02003273
E00079774,329,0,E02003273
E00079775,377,0,E02003269
E00079776,331,0,E02003273
E00079777,407,0,E02003273
E00079778,342,0,E02003273
E00079779,320,0,E02003273
E00079780,311,0,E02003273
E00079782,447,45,E02003263
E00079783,542,0,E02003263
E00079784,500,0,E02003263
E00079785,503,0,E02003267
E00079786,510,0,E02003263
E00079787,457,0,E02003267
E00079788,555,59,E02003263
E00079789,621,0,E02003267
E00079790,223,0,E02003263
E00079791,540,0,E02003267
E00079792,339,0,E02003263
E00079793,418,0,E02003263
E00079794,561,0,E02003267
E00079795,501,0,E02003267
E00079796,461,0,E02003263
E00079797,559,0,E02003267
E00079799,445,0,E02003267
E00079802,382,0,E02003272
E00079803,428,0,E02003267
E00079804,452,0,E02003272
E00079806,380,0,E02003272
E00079807,599,0,E02003272
E00079808,559,1,E02003272
E00079809,559,0,E02003272
E00079810,335,0,E02003263
E00079811,545,0,E02003267
E00079812,499,373,E02003278
E00079813,317,0,E02006938
E00079814,562,0,E02003278
E00079815,302,66,E02003278
E00079816,314,0,E02003278
E00079817,417,0,E02006938
E00079818,403,0,E02003278
E00079819,335,0,E02003278
E00079820,233,0,E02006938
E00079821,324,0,E02003278
E00079822,348,0,E02003278
E00079823,437,0,E02003278
E00079824,305,0,E02003278
E00079825,280,0,E02003278
E00079826,413,0,E02003278
E00079827,275,18,E02003278
E00079828,368,0,E02003278
E00079829,400,0,E02003278
E00079830,354,21,E02003278
E00079831,366,16,E02003278
E00079833,130,43,E02006938
E00079837,265,0,E02003278
E00079839,244,4,E02003278
E00079840,421,14,E02003278
E00079841,193,5,E02006938
E00079842,258,2,E02003278
E00079843,226,0,E02003278
E00079846,285,0,E02006938
E00079848,274,0,E02006938
E00079849,287,0,E02003278
E00079850,422,0,E02003278
E00079851,291,0,E02003265
E00079852,237,0,E02003269
E00079853,239,0,E02003265
E00079854,312,0,E02003269
E00079855,463,0,E02003265
E00079856,317,0,E02003265
E00079857,331,0,E02003265
E00079858,242,0,E02003265
E00079859,315,0,E02003265
E00079860,276,0,E02003265
E00079861,286,0,E02003265
E00079862,286,0,E02003265
E00079863,325,0,E02003265
E00079864,298,0,E02003269
E00079865,295,0,E02003265
E00079866,294,0,E02003265
E00079867,331,0,E02003269
E00079868,350,0,E02003265
E00079869,337,0,E02003265
E00079870,368,0,E02003265
E00079871,283,0,E02003269
E00079872,280,0,E02003265
E00079873,246,0,E02003265
E00079874,342,0,E02003259
E00079875,329,0,E02003259
E00079876,273,0,E02003259
E00079877,334,0,E02003260
E00079878,289,0,E02003260
E00079879,414,0,E02003259
E00079881,319,0,E02003260
E00079882,558,0,E02003259
E00079883,331,0,E02003259
E00079884,369,0,E02003259
E00079885,303,0,E02003259
E00079886,319,0,E02003259
E00079887,281,0,E02003259
E00079888,306,0,E02003259
E00079889,301,0,E02003259
E00079890,315,0,E02003259
E00079891,320,0,E02003259
E00079892,365,0,E02003259
E00079893,305,0,E02003259
E00079894,334,0,E02003259
E00079895,363,0,E02003260
