msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002726,0,0,0,7,14,4,13,12
E02002727,0,5,4,14,6,3,5,3
E02002728,0,0,0,0,0,0,0,0
E02002729,0,0,0,0,0,0,0,0
E02002730,0,0,0,0,0,0,0,0
E02002731,0,0,0,0,0,0,0,0
E02002732,0,1,6,2,0,0,9,5
E02002733,3,2,0,2,0,4,1,5
E02002734,0,0,1,1,4,6,13,7
E02002736,0,0,0,0,0,1,0,0
E02002737,0,8,9,10,11,2,10,14
E02002738,0,0,0,0,0,0,0,0
E02002739,0,0,0,1,1,5,0,0
E02002740,0,0,0,0,3,3,9,8
E02002741,0,39,38,21,12,12,8,7
E02002743,0,0,0,0,0,0,4,14
E02002744,0,1,0,0,3,0,4,4
E02002745,0,0,0,0,3,8,9,8
E02002746,0,0,7,0,2,3,1,5
E02002747,0,1,0,1,1,2,1,5
E02002748,0,0,1,2,20,12,10,25
E02002749,10,8,7,6,8,3,8,11
E02002750,0,0,3,6,22,6,3,6
E02002751,0,0,0,2,7,7,1,3
E02002752,0,0,0,1,1,0,0,0
E02002753,0,2,4,4,8,7,16,8
E02002754,0,0,0,0,2,0,0,13
E02002755,0,0,9,11,14,19,26,15
E02002756,0,0,1,1,2,2,6,12
E02002757,0,3,0,0,0,0,0,0
E02002758,0,0,0,0,0,0,0,0
E02002759,0,0,1,0,16,9,11,22
E02002760,0,3,0,7,10,18,9,11
E02002761,0,3,20,7,3,0,4,10
E02002762,0,0,0,0,3,6,9,14
E02002763,0,0,0,0,7,15,14,11
E02002764,2,0,0,0,0,0,0,0
E02002765,0,0,0,0,8,1,3,10
E02002766,0,0,0,0,0,3,2,5
E02002767,0,0,0,0,0,0,0,0
E02002768,0,0,0,0,0,0,0,0
E02002769,0,0,0,0,0,2,0,0
E02002770,0,0,0,6,10,4,0,2
E02002771,2,0,0,4,3,0,5,7
E02002772,2,10,11,13,8,0,0,0
E02002773,0,0,0,0,0,1,2,6
E02002774,0,0,0,1,2,2,6,15
E02002775,0,0,3,3,2,5,4,6
E02002776,0,0,0,0,0,0,0,0
E02002777,0,1,2,0,0,0,1,7
E02002778,19,27,9,16,4,3,5,8
E02002779,0,59,25,24,14,3,0,0
E02002780,0,25,4,7,6,3,3,0
E02002781,0,288,19,1,6,3,6,8
E02002782,0,62,2,4,2,4,8,10
E02002783,0,0,6,5,2,1,4,8
E02002784,11,463,69,28,26,2,0,1
E02002785,0,22,4,1,0,1,6,4
E02002786,0,0,5,1,6,4,1,0
E02002787,2,9,0,2,1,0,0,0
E02002788,1,1,7,9,20,16,4,0
E02002789,0,0,0,0,1,5,3,3
E02002790,2,399,142,34,26,7,0,5
E02002791,0,0,0,0,0,4,6,14
E02002792,0,2,1,0,0,1,11,17
E02002793,0,0,0,0,0,0,0,0
E02002794,0,2213,99,10,9,4,9,21
E02002795,1,0,0,0,0,1,0,0
E02005742,15,2,3,0,3,2,3,7
