msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002453,0,0,0,0,0,3,21,31
E02002454,0,2,3,2,3,6,27,38
E02002455,0,0,0,0,0,0,0,0
E02002456,4,3,6,0,3,0,0,0
E02002457,0,0,1,2,0,3,7,18
E02002458,0,0,0,2,0,3,9,14
E02002459,0,3,5,0,1,2,14,21
E02002460,0,0,0,0,0,0,6,20
E02002461,0,0,2,3,20,9,19,29
E02002462,0,0,0,4,7,0,0,0
E02002463,0,0,0,0,0,2,6,16
E02002464,0,0,0,0,4,0,0,0
E02002465,0,1,0,0,0,0,0,0
E02002466,0,0,0,0,0,0,0,0
E02002467,0,0,2,2,1,4,3,9
E02002468,2,0,0,0,3,3,14,31
E02002469,0,0,0,0,0,0,0,0
E02002470,0,0,0,0,0,1,4,19
E02002471,9,11,0,0,0,1,2,0
E02002472,0,15,79,90,21,4,0,0
E02002473,2,1,0,0,0,0,4,8
E02002474,0,3,0,1,0,0,0,0
E02002475,1,0,0,1,0,2,6,28
E02002476,0,1,0,1,11,8,7,20
E02002477,0,0,0,0,3,2,6,3
E02002478,0,0,0,0,0,1,0,0
E02002479,0,0,0,0,0,2,5,10
E02002480,1,0,2,0,0,0,0,0
E02002481,0,2,5,3,3,9,28,33
E02002482,0,0,1,3,1,3,8,16
E02002653,0,0,0,0,0,0,7,11
E02002654,0,0,0,0,0,0,0,0
E02002655,1,1,0,6,14,8,9,8
E02002656,0,0,0,0,0,2,6,19
E02002657,0,0,0,0,0,0,0,0
E02002658,0,0,0,0,0,6,11,47
E02002659,0,0,0,0,1,0,2,5
E02002660,3,3,1,6,1,0,0,0
E02002661,0,0,0,1,1,8,55,80
E02002662,1,3,1,0,9,5,0,3
E02002663,0,787,26,8,8,1,1,0
E02002664,0,0,1,0,0,0,0,0
E02002665,0,0,0,0,3,1,10,28
E02002666,0,5,5,0,3,20,15,21
E02002667,0,2,0,0,0,2,8,16
E02002668,0,0,0,0,0,1,0,0
E02002669,0,2,4,4,8,5,5,6
E02002670,0,0,0,1,5,0,0,1
E02002671,0,1,0,0,6,11,22,39
E02002672,3,0,0,0,1,5,11,17
E02002673,0,0,0,0,1,7,23,34
E02002674,0,0,0,0,0,0,0,0
E02002675,0,0,3,4,21,2,9,14
E02002676,0,0,0,0,1,2,5,15
E02002677,0,0,0,4,9,1,2,0
E02002678,0,0,0,0,1,8,4,16
E02002679,0,3,2,3,12,5,0,0
E02002680,0,32,6,6,3,15,32,27
E02002681,0,0,2,0,7,23,28,37
E02002682,0,2,0,0,2,0,0,0
E02002684,0,1,2,6,9,2,5,19
E02002685,0,0,0,0,0,4,2,15
E02002686,0,0,5,6,20,7,25,37
E02002687,2,0,0,12,19,10,29,44
E02002688,0,0,0,4,6,2,13,43
E02002689,0,0,0,0,0,2,20,24
E02002691,0,0,0,0,0,4,9,25
E02002692,0,0,0,2,0,10,32,71
E02002693,0,0,0,2,2,1,3,0
E02002694,6,13,3,8,7,2,7,37
E02002695,0,3,0,15,23,10,18,51
E02002696,0,78,14,4,0,0,5,13
