msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02001439,0,0,0,0,5,5,5,1
E02001440,0,0,0,0,0,0,0,0
E02001441,5,7,0,7,32,5,5,7
E02001442,3,2,0,0,2,4,13,53
E02001443,2,1,0,0,2,1,7,15
E02001444,0,0,0,0,2,0,7,18
E02001445,0,0,0,0,0,0,5,18
E02001446,8,0,0,3,6,0,0,0
E02001447,0,0,0,0,0,6,21,40
E02001448,0,0,0,0,0,7,9,21
E02001449,2,0,1,0,0,0,6,26
E02001450,0,0,1,1,2,4,14,53
E02001451,0,0,0,2,5,5,19,32
E02001452,0,0,0,0,0,1,5,22
E02001453,0,0,0,0,0,1,10,30
E02001454,0,0,0,0,0,0,0,0
E02001455,0,0,0,0,0,0,0,0
E02001456,0,0,0,0,4,2,4,26
E02001457,0,0,0,0,2,0,0,0
E02001458,0,0,0,1,0,2,0,1
E02001459,0,0,0,0,0,0,0,0
E02001460,0,1,1,3,0,10,33,54
E02001461,0,0,0,0,0,0,0,0
E02001462,0,0,0,0,0,3,2,2
E02001463,0,0,1,10,5,0,3,12
E02001464,0,0,0,0,3,4,11,9
E02001465,0,2,1,3,3,10,10,24
E02001466,0,0,0,0,5,2,4,24
E02001467,0,0,2,3,8,5,24,33
E02001468,0,0,0,7,16,22,26,85
E02001469,0,0,0,2,3,3,1,0
E02001470,0,0,0,1,4,0,0,0
E02001471,0,5,4,1,2,5,19,36
E02001472,0,0,0,0,1,0,0,0
E02001473,0,0,0,0,5,7,6,12
E02001474,0,0,0,3,4,1,0,0
E02001475,0,0,0,0,0,0,0,0
E02001476,0,0,2,0,4,0,0,0
E02001477,0,0,0,0,2,4,13,29
E02001478,4,1,8,6,0,4,3,5
E02001479,0,0,0,0,0,0,0,0
E02001480,0,0,0,0,8,7,38,116
E02001481,0,0,0,6,5,8,23,44
E02001482,0,4,6,8,9,2,1,0
E02001483,0,0,0,0,0,0,0,0
E02001484,0,0,2,0,4,4,23,38
E02001485,0,0,0,0,0,0,6,36
E02001486,0,3,4,8,19,33,55,93
E02001487,0,0,0,0,2,0,0,0
E02001488,0,0,0,0,5,2,12,20
E02001489,0,0,0,0,0,0,0,0
E02001490,0,0,0,2,0,1,0,0
E02001491,0,0,0,0,3,4,8,7
E02001492,0,0,0,0,2,2,8,26
E02001493,0,1,0,4,11,12,23,25
E02001494,0,0,0,0,0,4,2,8
E02001495,0,5,0,0,3,10,22,31
E02001496,0,0,0,1,5,1,5,14
E02001497,0,0,0,0,0,1,3,14
E02001498,0,0,0,0,0,0,0,0
E02001499,0,0,0,0,0,2,9,25
E02001500,0,0,0,0,0,0,0,0
E02001501,0,0,1,0,1,1,10,9
E02001502,0,0,0,2,8,12,39,48
E02001503,0,0,0,1,0,3,18,43
E02001504,0,3,0,2,7,3,10,30
E02001505,0,0,0,0,0,0,5,5
E02001506,0,0,0,0,0,0,3,18
E02001507,0,0,0,4,2,0,0,0
E02001508,0,0,0,0,0,0,0,0
E02002574,0,0,0,3,0,2,8,8
E02002575,0,0,0,0,0,0,4,8
E02002576,0,12,7,6,13,12,19,22
E02002577,0,0,0,4,3,0,6,20
E02002578,0,0,0,0,0,0,0,0
E02002579,0,2,0,2,10,4,16,21
E02002580,0,0,0,0,0,3,11,21
E02002581,0,0,0,0,1,7,14,19
E02002582,0,0,2,4,2,3,6,2
E02002583,0,0,0,0,0,0,0,0
E02002584,0,0,0,0,0,4,12,32
E02002585,1,0,0,0,7,2,0,0
E02002586,0,0,0,2,3,7,14,17
E02002587,0,0,0,0,0,0,0,0
E02002588,0,0,3,1,1,3,7,20
E02002589,2,0,0,0,0,2,0,0
E02002590,0,1,3,2,1,3,4,12
E02002591,0,0,0,0,0,0,2,22
E02002592,0,25,19,16,12,15,40,42
E02002593,0,1,1,0,1,0,0,0
E02002594,0,0,0,0,0,0,0,0
E02002595,0,0,0,0,0,0,0,0
E02002596,0,74,2,2,5,0,0,0
E02002597,0,0,0,0,4,5,14,8
E02002598,0,0,1,0,3,12,21,25
E02002599,0,0,2,4,4,15,27,41
E02002600,0,0,0,0,0,0,0,0
E02002601,0,2,2,0,1,0,0,0
E02002602,0,0,0,2,4,8,3,0
E02002603,0,0,0,0,1,3,8,21
E02002604,0,0,0,0,0,3,21,12
E02002605,0,0,3,1,0,1,0,0
E02002606,0,0,0,0,2,7,55,77
E02002607,0,0,1,0,2,6,8,11
E02002608,0,0,0,0,0,3,27,63
E02002609,0,0,0,0,0,5,24,35
E02002610,1,1,0,0,4,6,18,47
E02002611,3,0,0,0,0,2,14,43
E02002612,0,2,0,0,1,0,25,47
E02002613,0,0,0,0,8,2,11,15
E02002614,0,0,0,0,0,0,0,0
E02002615,0,0,0,0,0,2,10,16
E02002616,0,0,0,1,4,7,9,15
E02002617,0,1,2,0,9,0,0,0
E02002618,0,0,0,0,2,3,17,36
E02002619,2,10,1,6,8,7,33,41
E02002620,4,1,7,7,0,0,0,0
E02002621,0,0,0,0,0,0,0,0
E02002622,0,2,0,0,5,2,5,14
E02002623,0,3,0,0,0,2,19,15
E02002624,0,0,0,0,1,5,12,22
E02002625,0,0,1,0,3,0,8,23
E02002626,0,0,0,0,0,0,13,23
E02002627,0,0,0,0,0,2,5,6
E02002628,0,3,0,0,7,7,18,23
E02002629,0,0,0,0,0,0,0,0
E02002630,0,23,0,0,2,10,5,15
E02002631,0,0,0,0,0,3,7,11
E02002632,0,0,0,0,0,0,0,0
E02002633,0,0,0,0,2,5,26,32
E02002634,0,0,0,0,1,0,8,10
E02002635,0,4,0,2,2,6,22,66
E02002636,0,0,0,0,0,0,0,0
E02002637,0,0,0,2,5,0,3,14
E02002638,2,4,16,6,35,25,32,48
E02002639,0,0,5,3,1,0,0,0
E02002640,0,9,0,0,0,0,4,14
E02002641,0,0,0,0,3,8,20,35
E02002642,0,1,2,2,26,16,21,31
E02002643,0,0,0,0,6,3,0,1
E02002644,0,0,0,0,3,4,20,26
E02002645,17,9,2,14,22,8,10,16
E02002646,4,2,0,0,8,3,4,6
E02002647,0,0,0,0,5,4,4,12
E02002648,0,0,1,1,0,0,0,0
E02002649,0,0,4,5,7,7,59,59
E02002650,0,0,0,0,0,2,9,24
E02002651,0,0,0,0,14,8,30,54
E02003794,39,16,0,1,2,6,9,4
E02003795,0,3,10,6,1,8,29,68
E02003796,0,0,0,0,1,0,0,1
E02003797,0,4,1,3,17,18,36,85
E02003798,0,11,0,0,0,3,13,23
E02003799,0,0,0,0,0,5,7,15
E02003800,0,0,0,0,0,2,9,21
E02003801,0,0,0,0,2,2,3,19
E02003802,0,256,31,3,10,16,23,32
E02003803,0,865,73,4,4,2,7,9
E02003804,0,0,0,0,0,1,1,0
E02003805,0,0,0,0,2,1,9,32
E02003806,0,0,0,0,0,1,19,36
E02003807,0,27,2,1,0,1,3,3
E02003808,0,0,0,0,0,0,0,0
E02003809,0,3,8,2,1,4,19,42
E02003810,0,0,0,0,1,0,7,25
E02003811,7,1,1,1,2,0,0,0
E02003812,0,0,0,2,2,4,16,24
E02003813,0,1,0,0,1,0,28,30
E02003814,0,0,0,0,0,0,0,0
E02003815,0,1,0,1,1,1,24,30
E02003816,0,0,0,0,3,2,12,32
E02003817,0,0,0,0,0,2,9,28
E02003818,0,0,0,0,1,5,14,26
E02003819,0,0,0,0,0,2,12,41
E02003820,0,0,0,0,0,0,7,16
E02003821,0,0,0,0,0,0,0,0
E02003822,0,0,0,0,1,1,8,24
E02003823,0,0,0,1,0,1,7,13
E02003824,0,0,0,0,2,3,5,20
E02003825,0,0,0,0,0,0,0,0
E02003826,0,0,0,4,14,8,26,29
E02003827,0,0,0,0,2,9,10,17
E02003828,0,0,0,0,2,2,6,18
E02003829,0,22,79,13,0,1,0,0
E02003830,0,0,2,0,5,7,14,33
E02003831,0,0,3,0,1,3,18,38
E02003832,0,0,0,0,2,0,0,0
E02003833,0,0,0,0,0,0,0,0
E02003834,1,5,3,2,2,2,11,29
E02003835,1,0,0,4,6,0,0,0
E02003836,0,0,0,0,3,3,20,60
E02003838,0,0,0,0,0,0,0,0
E02003839,1,0,1,2,1,3,13,49
E02003840,0,0,0,0,2,6,15,42
E02003841,0,0,0,0,0,0,3,24
E02003842,0,0,0,0,0,1,6,19
E02003843,0,1,2,3,3,3,1,0
E02003844,0,0,0,0,0,0,0,0
E02003845,0,0,0,0,2,4,12,37
E02003846,0,0,0,0,1,3,1,11
E02003847,0,0,0,0,0,0,0,0
E02003848,0,0,0,0,1,1,7,20
E02003849,0,0,0,0,2,0,0,0
