msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02001293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001294,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02001295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001296,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001298,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
E02001299,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
E02001300,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
E02001301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001302,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02001304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001305,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001308,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001309,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E02001311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
E02001313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
E02001317,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
E02001318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001319,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02001320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001322,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001324,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4
E02001325,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001330,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02001331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4
