area,household residents,communal residents,msoa
E00024797,322,0,E02001011
E00024798,243,0,E02001011
E00024799,145,0,E02001011
E00024800,270,0,E02001011
E00024801,379,0,E02001011
E00024802,266,0,E02001011
E00024803,291,0,E02001011
E00024804,399,0,E02001011
E00024805,383,0,E02001011
E00024806,294,0,E02001011
E00024807,175,0,E02001011
E00024808,288,0,E02001011
E00024809,399,0,E02001011
E00024810,276,0,E02001011
E00024811,408,0,E02001015
E00024812,287,0,E02001017
E00024813,300,0,E02001017
E00024814,383,0,E02001017
E00024815,310,0,E02001017
E00024816,342,0,E02001017
E00024817,258,0,E02001015
E00024819,225,49,E02001015
E00024820,332,0,E02001015
E00024821,285,0,E02001015
E00024822,309,0,E02001015
E00024823,333,0,E02001015
E00024824,362,0,E02001017
E00024825,425,0,E02001017
E00024827,323,0,E02001017
E00024828,204,0,E02001017
E00024829,349,0,E02001017
E00024830,440,0,E02001015
E00024831,323,0,E02001017
E00024832,419,0,E02001015
E00024833,378,0,E02001015
E00024834,330,0,E02001017
E00024835,277,2,E02001017
E00024836,322,2,E02001017
E00024837,477,0,E02001017
E00024838,318,0,E02001017
E00024839,231,0,E02001017
E00024840,351,0,E02001017
E00024841,179,0,E02001017
E00024842,222,0,E02001017
E00024843,277,0,E02001017
E00024844,291,0,E02001017
E00024845,405,0,E02001017
E00024846,335,0,E02001017
E00024847,320,2,E02001017
E00024848,292,0,E02001017
E00024849,294,0,E02001017
E00024850,243,0,E02001017
E00024851,272,0,E02001017
E00024852,324,0,E02001017
E00024853,303,0,E02001017
E00024854,207,0,E02001015
E00024855,334,0,E02001007
E00024856,353,0,E02001002
E00024857,167,0,E02001007
E00024858,271,0,E02001007
E00024859,276,0,E02001007
E00024860,345,0,E02001007
E00024861,280,0,E02001007
E00024862,266,0,E02001007
E00024863,309,0,E02001007
E00024864,262,0,E02001007
E00024865,324,0,E02001007
E00024866,408,0,E02001007
E00024867,363,0,E02001007
E00024868,247,0,E02001007
E00024870,307,0,E02001007
E00024871,227,0,E02001007
E00024872,324,0,E02001007
E00024873,236,0,E02001007
E00024874,290,0,E02001007
E00024875,234,0,E02001007
E00024876,253,0,E02001007
