Middle layer Super Output Areas Code,other,bisexual,homosexual,unknown,heterosexual,total,heterosexual percentage,homosexual percentage,bisexual percentage,other percentage,unknown percentage
E02000235,13,37,53,423,5082,5595,90.83109919571045,0.9472743521000894,0.6613047363717605,0.2323503127792672,7.560321715817694
E02000236,19,47,75,488,6438,7048,91.34506242905789,1.0641316685584563,0.6668558456299659,0.2695800227014756,6.9239500567536885
E02000237,12,37,77,488,5510,6112,90.15052356020942,1.2598167539267016,0.6053664921465969,0.1963350785340314,7.984293193717278
E02000238,36,77,77,878,7541,8573,87.96220692872974,0.8981686690773358,0.8981686690773358,0.41992301411407906,10.241455733115595
E02000239,21,69,42,813,6513,7437,87.57563533682938,0.5647438483259379,0.927793465106898,0.28237192416296897,10.931827349737798
E02000240,32,75,53,909,7666,8703,88.08456853958405,0.6089854073308054,0.8617718028266115,0.3676893025393542,10.444674250258531
E02000241,32,39,61,623,5154,5877,87.69780500255231,1.037944529521865,0.6636038795303726,0.544495490896716,10.60064658839544
E02000242,18,41,30,663,4891,5625,86.95111111111112,0.5333333333333333,0.7288888888888889,0.32,11.786666666666665
E02000243,14,53,44,809,6194,7100,87.23943661971832,0.6197183098591549,0.7464788732394366,0.19718309859154928,11.3943661971831
E02000244,20,37,63,605,5661,6366,88.92554194156456,0.9896324222431668,0.5812126924285266,0.3141690229343387,9.503612943763745
E02000245,26,65,51,662,6136,6914,88.7474689036737,0.7376337865201041,0.9401214926236622,0.37604859704946486,9.574775817182529
E02000246,29,62,37,724,6343,7166,88.51521071727603,0.5163271001953671,0.8651967624895338,0.40468880826123366,10.103265420039072
E02000247,40,75,66,923,7542,8606,87.63653265163839,0.7669068092028817,0.8714850104578201,0.46479200557750405,10.725075528700906
E02000248,21,60,85,682,5294,6121,86.48913576213037,1.3886619833360563,0.9802319882372161,0.34308119588302566,11.141970266296356
E02000249,31,44,41,707,5858,6650,88.09022556390977,0.6165413533834586,0.6616541353383459,0.46616541353383456,10.631578947368421
E02000250,18,50,78,451,4614,5193,88.85037550548816,1.5020219526285385,0.9628345850182938,0.34662045060658575,8.684767956865011
E02000251,24,50,17,702,5852,6621,88.38544026582088,0.25675879776468813,0.7551729346020238,0.3624830086089715,10.602628001812416
E02000252,98,303,281,1224,8555,10363,82.55331467721703,2.7115700086847436,2.9238637460194927,0.9456721026729712,11.811251568078742
E02000253,24,78,63,872,7009,8022,87.37222637746198,0.7853403141361256,0.9723261032161555,0.2991772625280479,10.87010720518574
E02000254,60,103,16,931,6384,7434,85.87570621468926,0.21522733387140167,1.3855259617971483,0.8071025020177561,12.523540489642185
E02000255,24,92,121,763,6876,7852,87.57004584819154,1.5410086602139583,1.1716760061130922,0.3056546102903719,9.717269485481406
E02000256,47,131,173,760,6668,7732,86.23900672529746,2.2374547335747543,1.69425763062597,0.6078634247284015,9.82928091050181
E02000258,30,66,97,586,4705,5454,86.26696002933627,1.7785111844517785,1.21012101210121,0.5500550055005501,10.744407774110744
E02000259,27,62,72,413,4587,5134,89.34553954031944,1.4024152707440591,1.2076353720296065,0.5259057265290222,8.044409816906896
E02000260,52,114,28,971,6669,7782,85.69776407093292,0.359804677460807,1.4649190439475714,0.6682086867129272,12.477512207658698
E02000261,62,148,301,1244,8618,10311,83.58064203278053,2.9192124915139175,1.435360294830763,0.6012995829696441,12.064785180874795
E02000262,54,127,206,802,6407,7542,84.95094139485548,2.7313709891275524,1.6839034738796075,0.7159904534606205,10.633784142137365
E02000263,112,206,27,1184,9318,10735,86.80018630647415,0.2515137401024685,1.9189566837447602,1.0433162552398696,11.029343269678622
E02000264,31,101,204,724,6228,7257,85.82058701942952,2.8110789582472098,1.3917596803086674,0.42717376326305634,9.976574342014606
E02000265,72,150,210,880,7771,9011,86.23904117190101,2.330484962823216,1.6646321163022972,0.7990234158251026,9.765841748973477
E02000266,42,115,90,980,9099,10284,88.47724620770128,0.8751458576429404,1.118241929210424,0.40840140023337224,9.529366005445352
E02000267,24,84,125,651,5535,6395,86.55199374511336,1.9546520719311962,1.313526192337764,0.3752931978107897,10.17982799061767
E02000268,34,123,181,703,6756,7763,87.02821074326936,2.331572845549401,1.5844390055390956,0.4379750096612134,9.055777405642148
E02000269,21,98,170,600,5705,6573,86.79446219382322,2.5863380495968356,1.4909478168264112,0.3194888178913738,9.128251939753538
E02000270,57,132,297,687,6596,7712,85.52904564315352,3.8511410788381744,1.711618257261411,0.7391078838174273,8.908195020746888
E02000271,22,75,182,503,4855,5615,86.46482635796973,3.241317898486198,1.335707925200356,0.3918076580587711,8.958147818343722
E02000272,9,64,115,514,4660,5353,87.05398841770969,2.1483280403512053,1.1955912572389313,0.16813002054922474,9.602092284700168
E02000275,55,83,28,826,5568,6505,85.5956956187548,0.4304381245196003,1.2759415833973866,0.8455034588777863,12.69792467332821
E02000276,32,86,142,477,4685,5390,86.92022263450835,2.6345083487940633,1.5955473098330242,0.5936920222634509,8.849721706864564
E02000277,29,47,33,525,5093,5698,89.38223938223938,0.5791505791505791,0.8248508248508248,0.508950508950509,9.213759213759214
E02000278,34,51,44,708,6316,7119,88.72032588846747,0.6180643348784941,0.7163927517909818,0.47759516786065453,9.945217024863043
E02000279,36,70,86,856,8033,9045,88.81149806522942,0.9508015478164732,0.7739082365948038,0.3980099502487562,9.463792150359314
E02000280,16,61,71,563,6026,6721,89.65927689331946,1.0563904180925459,0.9076030352626098,0.23805981252789762,8.376729653325397
E02000281,32,60,66,713,6506,7345,88.57726344452009,0.8985704560925799,0.8168822328114363,0.4356705241660994,9.707283866575903
E02000282,35,59,33,738,6296,7126,88.35251192815043,0.46309289924221164,0.827953971372439,0.4911591355599214,10.356441201234915
E02000283,27,57,41,646,5726,6470,88.50077279752705,0.633693972179289,0.8809891808346213,0.4173106646058733,9.984544049459041
E02000284,25,68,121,539,6161,6889,89.4324285092176,1.7564232834954274,0.9870808535346205,0.3628973726230222,7.824067353752359
E02000285,9,34,51,367,4914,5366,91.57659336563549,0.9504286246738726,0.6336190831159151,0.16772269847185986,6.8393589265747305
E02000286,17,50,80,532,6395,7057,90.61924330452034,1.1336261867649142,0.7085163667280714,0.2408955646875443,7.53861414198668
E02000287,8,38,34,515,5424,6011,90.23456995508235,0.5656296789219764,0.6321743470304442,0.1330893362169356,8.56762601896523
E02000288,35,110,41,976,8326,9453,88.07785888077859,0.4337247434676822,1.1636517507669524,0.3702528297894848,10.324764624986777
E02000289,11,36,31,422,4967,5456,91.03739002932552,0.5681818181818182,0.6598240469208211,0.20161290322580644,7.734604105571847
E02000290,28,40,58,500,4228,4826,87.60878574388727,1.2018234562784915,0.8288437629506838,0.5801906340654787,10.360547036883547
E02000291,36,81,111,794,7023,8009,87.68885004370084,1.385940816581346,1.0113622175053065,0.44949431889124736,9.91384692221251
E02000292,30,58,61,690,6774,7583,89.33139918238165,0.8044309639984174,0.7648687854411182,0.3956217855729922,9.099301068178821
E02000293,8,38,42,413,4722,5215,90.54650047938638,0.8053691275167786,0.7286673058485139,0.15340364333652923,7.919463087248323
E02000294,46,42,40,751,6311,7144,88.33986562150056,0.5599104143337066,0.5879059350503919,0.6438969764837625,10.512318029115342
E02000295,23,46,77,678,6070,6871,88.34230825207393,1.120652015718236,0.6694804249745306,0.3347402124872653,9.8675593072333
E02000296,37,80,113,903,7134,8230,86.68286755771567,1.3730255164034022,0.9720534629404617,0.44957472660996356,10.972053462940462
E02000297,25,35,66,630,6973,7704,90.51142263759087,0.8566978193146416,0.45430944963655245,0.3245067497403946,8.177570093457943
E02000298,19,43,66,535,6011,6655,90.32306536438767,0.9917355371900827,0.6461307287753568,0.2854996243425995,8.039068369646882
E02000299,42,66,37,918,6077,7098,85.61566638489715,0.5212735981966752,0.9298393913778529,0.591715976331361,12.93322062552832
E02000300,47,47,44,723,5879,6693,87.83803974301509,0.6574032571343195,0.7022262064843867,0.7022262064843867,10.802330793366204
E02000301,48,55,54,886,6711,7706,87.08798338956657,0.7007526602647288,0.7137295613807423,0.6228912535686478,11.497534388787956
E02000302,24,44,52,602,6268,6966,89.97990238300316,0.7464829170255527,0.6316393913293138,0.34453057708871665,8.641975308641975
E02000303,46,58,42,694,5633,6427,87.64586899019761,0.6534930760852653,0.9024428193558426,0.7157305119029096,10.798195114361288
E02000304,10,44,65,633,5798,6540,88.65443425076452,0.9938837920489296,0.672782874617737,0.1529051987767584,9.678899082568808
E02000305,30,62,95,677,6448,7282,88.54710244438341,1.3045866520186762,0.8514144465806098,0.41197473221642406,9.296896457017304
E02000306,51,45,42,715,5993,6795,88.1972038263429,0.6181015452538632,0.6622516556291391,0.7505518763796909,10.5224429727741
E02000307,42,52,49,790,6887,7778,88.54461301105682,0.629982000514271,0.6685523270763692,0.5399845718693752,10.156852661352534
E02000308,37,81,120,747,6063,7011,86.47839109970047,1.7115960633290546,1.1553273427471118,0.5277421195264584,10.654685494223363
E02000309,69,72,35,968,7653,8728,87.6833180568286,0.4010082493125573,0.8249312557286892,0.7905591200733272,11.090742438130157
E02000311,40,56,133,838,7444,8471,87.87628379176013,1.5700625664030223,0.6610789753275882,0.47219926809113444,9.892574666509267
E02000312,97,128,166,930,7996,9220,86.72451193058568,1.8004338394793924,1.3882863340563991,1.0520607375271152,10.086767895878525
E02000313,35,49,47,394,4338,4828,89.85086992543496,0.9734879867439934,1.0149130074565038,0.7249378624689312,8.16072908036454
E02000314,70,106,109,886,9479,10580,89.59357277882798,1.0302457466918715,1.001890359168242,0.6616257088846881,8.374291115311909
E02000315,42,85,98,678,6385,7246,88.11758211426994,1.3524703284570798,1.173060999171957,0.5796301407673199,9.35688655810102
E02000317,30,82,117,522,5042,5763,87.489154954017,2.030192608016658,1.4228700329689397,0.5205622071837585,9.057782404997397
E02000318,99,107,99,840,7573,8619,87.86402134818424,1.148625130525583,1.2414433228912867,1.148625130525583,9.745910198398885
E02000319,45,119,161,759,7246,8285,87.45926372963186,1.9432709716354857,1.436330718165359,0.5431502715751357,9.16113458056729
E02000320,25,83,77,506,4792,5458,87.79772810553315,1.4107731769879077,1.520703554415537,0.4580432392817882,9.270795163063394
E02000321,37,84,84,566,5211,5945,87.65349032800674,1.4129520605550883,1.4129520605550883,0.6223717409587889,9.520605550883095
E02000323,62,152,178,995,8573,9898,86.61345726409375,1.7983430996160839,1.5356637704586786,0.6263891695291979,10.052535865831482
E02000324,36,57,113,547,5368,6085,88.21692686935087,1.8570254724732949,0.9367296631059985,0.5916187345932621,8.989317995069843
E02000326,71,90,197,522,5397,6206,86.9642281662907,3.1743474057363845,1.4502094747019014,1.1440541411537222,8.411214953271028
E02000327,29,81,107,433,4482,5103,87.83068783068782,2.0968058005095043,1.5873015873015872,0.5682931608857535,8.485204781501078
E02000328,32,83,153,435,4651,5322,87.39195791055994,2.874859075535513,1.55956407365652,0.6012777151446824,8.173618940248026
E02000329,20,53,89,442,4424,5008,88.33865814696486,1.7771565495207666,1.0583067092651757,0.3993610223642172,8.8258785942492
E02000331,45,95,150,592,5598,6435,86.993006993007,2.331002331002331,1.4763014763014763,0.6993006993006993,9.1996891996892
E02000332,23,79,147,534,5143,5903,87.12519058106048,2.4902591902422495,1.338302558021345,0.38963239031001184,9.046247670675928
E02000333,22,84,182,414,4421,5101,86.66928053322877,3.5679278572828856,1.6467359341305627,0.4312879827484807,8.116055675357774
E02000334,15,39,90,513,4664,5306,87.90049001130795,1.6961929890689786,0.7350169619298906,0.28269883151149644,9.668300037693177
E02000335,12,55,109,399,4708,5271,89.31891481692278,2.06791880098653,1.0434452665528362,0.22766078542970974,7.569721115537849
E02000337,17,65,101,520,5942,6628,89.64996982498491,1.5238382619191309,0.9806879903439952,0.2564876282438141,7.845503922751962
E02000339,13,61,90,391,4529,5071,89.31177282587261,1.7747978702425555,1.202918556497732,0.25635969236836914,7.7105107473871035
E02000340,15,70,109,350,5066,5595,90.54512957998213,1.9481680071492404,1.2511170688114388,0.2680965147453083,6.255585344057193
E02000341,21,61,77,475,5410,6023,89.82234766727545,1.278432674746804,1.012784326747468,0.34866345674912835,7.886435331230284
E02000342,29,106,96,477,4399,5078,86.62859393461993,1.8905080740448994,2.0874359984245765,0.5710909807010633,9.393461992910595
E02000343,14,47,73,445,5026,5591,89.89447326059738,1.305669826506886,0.8406367376140225,0.2504024324807727,7.959220175281703
E02000344,14,39,47,344,4727,5157,91.66181888694977,0.9113825867752569,0.7562536358347877,0.2714756641458212,6.670544890440179
E02000345,33,57,81,1951,3241,5330,60.806754221388374,1.5196998123827392,1.0694183864915572,0.6191369606003753,36.60412757973733
E02000346,43,169,269,772,6263,7473,83.80837682323029,3.5996253178107853,2.261474642044694,0.5754047905794192,10.330523216914225
E02000347,32,93,109,1672,3598,5472,65.75292397660819,1.9919590643274854,1.699561403508772,0.5847953216374269,30.555555555555557
E02000348,27,77,81,1613,3599,5370,67.02048417132215,1.5083798882681565,1.4338919925512106,0.5027932960893855,30.03724394785847
E02000350,75,281,299,1430,6045,8055,75.04655493482309,3.7119801365611425,3.488516449410304,0.931098696461825,17.752948479205465
E02000351,81,297,343,844,6378,7862,81.12439582803358,4.362757568048843,3.7776647163571613,1.0302721953701348,10.735181887560417
E02000352,43,124,162,798,4133,5217,79.22177496645581,3.105232892466935,2.376844930036419,0.8242284838029518,15.296147211040829
E02000353,43,221,257,579,5379,6436,83.57675574891236,3.993163455562461,3.4338098197638285,0.6681168427594779,8.996270975761341
E02000354,94,301,289,920,6399,7909,80.90782652674169,3.65406498925275,3.805790871159439,1.1885194082690607,11.632317612846125
E02000355,77,206,326,741,5439,6712,81.03396901072706,4.856972586412396,3.0691299165673422,1.1471990464839095,11.039928486293206
E02000356,46,180,314,531,4830,5855,82.49359521776259,5.362937660119556,3.0742954739538857,0.7856532877882152,9.069171648163962
E02000357,43,96,106,523,4618,5343,86.43084409507767,1.9839041736851957,1.7967434025828188,0.8047913157402208,9.788508328654313
E02000358,108,324,523,961,7489,9297,80.55286651608046,5.625470581908142,3.4849951597289452,1.1616650532429817,10.336667742282458
E02000359,83,155,208,512,4433,5308,83.51544837980407,3.9186134137151467,2.920120572720422,1.5636774679728709,9.645817633760362
E02000360,84,222,359,893,7659,9133,83.8607248439724,3.93080039417497,2.430745647651374,0.919741596408628,9.777729114201248
E02000361,72,255,352,692,5500,6799,80.8942491542874,5.177231945874394,3.750551551698779,1.058979261656126,10.177967348139433
E02000362,60,174,213,564,4804,5755,83.47523892267593,3.70112945264987,3.0234578627280624,1.0425716768027802,9.800173761946134
E02000363,67,214,256,921,7701,9092,84.70083589969204,2.8156621205455346,2.353717553893533,0.7369115706115266,10.129784425868896
E02000364,75,208,434,761,6304,7707,81.79577007914882,5.631244323342416,2.6988452056571948,0.973141300116777,9.874140391851563
E02000366,56,184,239,687,5690,6800,83.67647058823529,3.514705882352941,2.705882352941176,0.823529411764706,10.102941176470589
E02000367,97,310,466,785,7239,8800,82.26136363636364,5.295454545454546,3.5227272727272725,1.1022727272727273,8.920454545454545
E02000368,64,231,352,873,6662,8118,82.06454791820646,4.336043360433604,2.8455284552845526,0.7883715200788372,10.753880266075388
E02000369,83,305,556,1059,9249,11169,82.8095621810368,4.97806428507476,2.73077267436655,0.7431283015489301,9.48160085952189
E02000370,57,167,351,735,6143,7396,83.05840995132505,4.745808545159546,2.2579772850189292,0.7706868577609519,9.937804218496485
E02000372,46,144,187,875,7258,8464,85.75141776937618,2.2093572778827975,1.7013232514177694,0.5434782608695652,10.337901701323252
E02000373,25,56,81,615,4685,5437,86.1688431120103,1.489792164796763,1.0299797682545522,0.4598123965422108,11.311384954938385
E02000374,28,115,148,591,4745,5599,84.74727629933916,2.643329165922486,2.0539382032505804,0.500089301661011,10.555456331487765
E02000375,27,110,206,674,5283,6273,84.2180774748924,3.2839151920930973,1.7535469472341783,0.430416068866571,10.744460385780329
E02000376,47,138,261,615,4772,5786,82.47493950916004,4.510888351192534,2.3850674040788107,0.8123055651572761,10.629104735568614
E02000377,39,155,217,702,5468,6542,83.58300214001835,3.3170284316722713,2.3693060226230513,0.5961479669825741,10.730663405686334
E02000378,33,132,242,559,4614,5547,83.18009734991888,4.3627185866234,2.3796646836127637,0.5949161709031909,10.077519379844961
E02000379,18,82,178,582,5108,5950,85.84873949579833,2.991596638655462,1.3781512605042017,0.3025210084033613,9.781512605042018
